"PlayerID","Team","Cap","JumperNo","Name","DOB","Height","Weight","Games","Goals","Seasons","Debut","Last"
3111,"SK","398","16","Martyn, Percy","1891-05-11","179","0","9 (4-0-5)","11 ","1912","20y 352d","21y 98d"
4729,"SK","426","28","Fowler, Orm","1891-12-04","173","0","9 (5-0-4)","11 ","1914-1915","22y 177d","23y 155d"
10240,"SK","552","20","Sullivan, Clarrie","1898-04-05","179","0","9 (2-0-7)","0 ","1924-1925","26y 28d","27y 55d"
9009,"SK","561","22","Gallagher, Les","1904-07-10","179","72","9 (2-0-7)","14 ","1924-1925","20y 2d","20y 310d"
6628,"SK","609","17","Hayhow, Syd","1906-06-29","182","87","9 (4-0-5)","0 ","1927","21y 3d","21y 73d"
10241,"SK","622","24","De Araugo, Maurie","1902-05-24","188","86","9 (6-0-3)","6 ","1928","25y 347d","26y 100d"
8104,"SK","639","30","Smith, Jack","1909-08-29","180","79","9 (4-0-5)","8 ","1930-1931","20y 268d","21y 358d"
10242,"SK","661","18","Whitehead, Charlie","1899-05-18","188","85","9 (2-0-7)","9 ","1932","32y 355d","33y 59d"
10243,"SK","665","14","Fisher, Clem","1908-02-03","185","0","9 (1-0-8)","4 ","1932","24y 143d","24y 213d"
10244,"SK","703","27","McCoy, Jack","1910-11-30","183","76","9 (4-0-5)","0 ","1934-1935","23y 226d","24y 267d"
10245,"SK","745","23","Andrew, George","1917-10-05","182","73","9 (7-0-2)","17 ","1938","20y 207d","20y 312d"
10246,"SK","797","11","Probyn, Dudley","1912-10-01","182","84","9 (5-0-4)","18 ","1942","29y 220d","29y 304d"
10247,"SK","800","12","Brenchley, Jack","1910-11-23","179","80","9 (4-0-5)","8 ","1942","31y 174d","31y 265d"
10248,"SK","825","25","Taylor, Fred","1918-12-18","170","69","9 (3-1-5)","0 ","1943-1944","24y 155d","25y 238d"
10249,"SK","903","9","Richardson, Tony","1925-06-28","169","74","9 (0-0-9)","5 ","1947-1948","22y 35d","22y 336d"
10250,"SK","932","22","Dicks, William","1930-09-16","173","71","9 (3-1-5)","9 ","1950-1952","19y 302d","21y 349d"
10251,"SK","935","34","Phelan, Ken","1925-11-02","184","82","9 (1-0-8)","9 ","1951","25y 184d","25y 303d"
6669,"SK","965","9","Pearson, Ian","1934-02-09","174","73","9 (2-0-7)","2 ","1953-1954","19y 68d","20y 116d"
6300,"SK","968","6","Le Nepveu, Allan","1927-10-07","177","71","9 (3-0-6)","1 ","1953","25y 207d","25y 291d"
10252,"SK","1026","34","Waldron, Bill","1935-02-11","183","75","9 (2-1-6)","0 ","1956-1957","21y 91d","22y 96d"
10253,"SK","1119","29","Baker, Ken","1944-09-09","188","87","9 (5-0-4)","0 ","1965-1966","20y 332d","21y 331d"
10254,"SK","1172","47","Davies, Russell","1954-02-28","175","76","9 (5-0-4)","4 ","1973","19y 115d","19y 185d"
10255,"SK","1173","24","Harper, Allan","1954-03-25","183","83","9 (4-0-5)","0 ","1973-1974","19y 90d","20y 110d"
10256,"SK","1252","30","Sutherland, Rick","1960-11-05","196","85","9 (2-0-7)","6 ","1981","20y 206d","20y 290d"
10257,"SK","1264","23","Allan, Steven","1956-09-22","180","76","9 (1-0-8)","2 ","1982","25y 221d","25y 340d"
10258,"SK","1276","47","Foyster, Mark","1964-03-09","183","78","9 (2-0-7)","2 ","1983-1984","19y 38d","20y 99d"
10259,"SK","1335","13","Green, Warwick","1966-12-27","194","84","9 (3-0-6)","0 ","1987-1988","20y 203d","21y 244d"
6231,"SK","1395","17","Wittman, Chris","1965-08-30","180","80","9 (2-0-7)","0 ","1993","27y 209d","27y 307d"
4104,"SK","1438","28","Elliott, Jamie","1973-02-06","185","85","9 (4-0-5)","1 ","1996","23y 123d","23y 194d"
10260,"SK","1441","21","Gray, Troy","1973-02-26","188","96","9 (4-0-5)","2 ","1997","24y 31d","24y 177d"
10261,"SK","32","0","Duigan, Harry","1875-12-24","180","0","8 (0-0-8)","1 ","1897-1898","21y 184d","22y 253d"
10262,"SK","43","0","Brady, Peter","1875-05-20","0","0","8 (0-0-8)","3 ","1898-1899","22y 359d","24y 35d"
10263,"SK","128","0","Luck, Harry","1876-10-28","177","0","8 (0-0-8)","0 ","1901","24y 188d","24y 223d"
10264,"SK","196","0","King, Jack","1879-01-15","0","0","8 (1-0-7)","0 ","1904","25y 162d","25y 225d"
10265,"SK","224","0","OConnell, Ossie","1884-09-16","0","0","8 (2-0-6)","1 ","1905-1906","20y 274d","21y 266d"
10266,"SK","279","0","Caldwell, Arthur","1886-02-23","168","0","8 (2-0-6)","1 ","1909","23y 67d","23y 116d"
10267,"SK","293","0","Ross, Gower","1890-04-01","170","0","8 (1-0-7)","2 ","1909","19y 72d","19y 156d"
10268,"SK","294","0","Egan, Billy","1886-11-07","173","0","8 (1-0-7)","0 ","1909","22y 224d","22y 287d"
10269,"SK","351","0","Graham, Wally","1889-10-21","175","0","8 (1-0-7)","0 ","1911","21y 190d","21y 232d"
10270,"SK","354","0","Stephens, Joe","1887-07-23","0","0","8 (1-0-7)","2 ","1911","23y 280d","23y 329d"
10271,"SK","419","8","Farmer, Roy","1892-12-07","182","86","8 (5-0-3)","2 ","1914","21y 139d","21y 195d"
5921,"SK","441","27","Manson, Harold","1894-05-17","179","0","8 (2-0-6)","0 ","1915","20y 363d","21y 54d"
10272,"SK","447","12","Turnbull, Fred","1884-02-04","182","0","8 (3-0-5)","2 ","1915 1918","31y 149d","34y 103d"
10273,"SK","460","20","Thompson, Reg","1895-04-09","175","0","8 (5-0-3)","4 ","1918-1919","23y 39d","24y 31d"
10274,"SK","488","5","Aldridge, Ivor","1899-11-13","178","72","8 (1-0-7)","2 ","1920-1921","20y 184d","21y 217d"
10275,"SK","489","19","Hansen, Jack","1898-02-28","177","0","8 (1-0-7)","4 ","1920","22y 77d","22y 126d"
7013,"SK","527","27","Tymms, Bill","1903-08-16","183","79","8 (2-1-5)","5 ","1922-1923","18y 263d","19y 262d"
10276,"SK","531","15","Morrison, Les","1895-01-25","182","0","8 (3-1-4)","0 ","1922","27y 115d","27y 192d"
10277,"SK","546","16","Dore, Fred","1903-09-04","0","0","8 (3-0-5)","1 ","1924","20y 235d","20y 333d"
3809,"SK","594","5","Sharpe, Lew","1906-07-14","188","0","8 (2-0-6)","1 ","1926-1927","19y 347d","20y 304d"
10278,"SK","659","8","Hugo, Roy","1909-07-17","179","78","8 (1-0-7)","2 ","1932","22y 288d","23y 41d"
10279,"SK","710","2","Retell, Arthur","1906-01-22","183","88","8 (4-0-4)","8 ","1935","29y 95d","29y 151d"
10280,"SK","727","1","Cheffers, Percy","1913-06-01","178","73","8 (5-0-3)","0 ","1936-1938","23y 68d","24y 361d"
10281,"SK","804","1","Hilsz, Marcel","1921-02-09","178","83","8 (4-0-4)","0 ","1942","21y 110d","21y 187d"
10282,"SK","810","30","Way, Neville","1924-03-16","183","87","8 (4-0-4)","7 ","1942","18y 96d","18y 152d"
10283,"SK","840","31","Bermingham, Brendon","1914-05-26","187","91","8 (2-1-5)","1 ","1944","30y 36d","30y 92d"
5523,"SK","871","15","Leslie, Max","1922-06-26","180","83","8 (2-0-6)","1 ","1946","23y 300d","23y 361d"
10284,"SK","944","18","McNeil, Tom","1929-06-09","178","66","8 (1-0-7)","0 ","1951-1952","22y 77d","23y 19d"
10285,"SK","973","22","Myers, Bob","1930-11-29","180","76","8 (2-0-6)","0 ","1953-1954","22y 266d","23y 265d"
10286,"SK","981","33","Cole, Des","1933-10-27","183","76","8 (1-1-6)","0 ","1954-1955","20y 193d","21y 171d"
8047,"SK","995","28","Reeves, John","1929-09-02","185","86","8 (1-0-7)","1 ","1955","25y 247d","25y 324d"
10287,"SK","997","39","Mennie, Allan","1935-04-27","175","73","8 (0-0-8)","0 ","1955-1956","20y 17d","21y 64d"
10288,"SK","1002","8","Dihm, Merv","1933-09-16","185","78","8 (1-0-7)","0 ","1955","21y 270d","21y 324d"
10289,"SK","1063","38","Nowlan, Max","1939-03-09","183","83","8 (3-0-5)","1 ","1959 1962","20y 124d","23y 113d"
10290,"SK","1074","31","Eldering, Les","1938-01-18","196","89","8 (4-0-4)","7 ","1960","22y 110d","22y 201d"
10291,"SK","1112","24","Bingley, John","1941-11-10","185","83","8 (6-0-2)","1 ","1965-1966","23y 165d","24y 318d"
10292,"SK","1113","32","Schwarzman, Ted","1946-03-08","185","73","8 (4-0-4)","0 ","1965 1967","19y 61d","21y 94d"
10293,"SK","1200","44","Williams, Craig","1954-08-14","187","81","8 (2-1-5)","5 ","1977","22y 266d","22y 322d"
5098,"SK","1382","10","Flanigan, Darren","1962-03-08","200","105","8 (5-0-3)","4 ","1992","30y 14d","30y 118d"
10294,"SK","1425","40","Kennedy, Mark","1972-05-24","185","87","8 (4-0-4)","0 ","1995","22y 333d","23y 101d"
1259,"SK","1450","45","Cranage, Sam","1979-04-27","185","79","8 (3-0-5)","1 ","1998-2000","19y 103d","21y 93d"
1700,"SK","1459","14","Charles, Sean","1975-05-18","175","76","8 (1-0-7)","6 ","2000","24y 299d","25y 79d"
10295,"SK","1543","15","Ledger, Tom","1992-03-17","178","76","8 (7-0-1)","4 ","2011-2013","19y 79d","21y 167d"
10296,"SK","22","0","Collins, Dan","1871-01-10","182","90","7 (0-0-7)","0 ","1897-1898","26y 125d","27y 134d"
1615,"SK","31","0","Blake, George","1878-09-04","0","0","7 (1-0-6)","0 ","1897-1898 1903","18y 291d","24y 317d"
10297,"SK","62","0","Damman, Percy","1876-05-07","170","0","7 (0-0-7)","0 ","1898","22y 42d","22y 126d"
1239,"SK","64","0","Woodhouse, Bill","1873-09-14","180","0","7 (0-0-7)","2 ","1898","24y 284d","24y 361d"
10298,"SK","97","0","Glenister, Ernie","1873-10-12","0","0","7 (0-0-7)","0 ","1899","25y 276d","25y 325d"
10299,"SK","127","0","Graeme, Cec","1873-06-03","179","0","7 (0-0-7)","0 ","1901","27y 335d","28y"
10300,"SK","261","0","Williams, Billy","1888-05-02","0","0","7 (2-0-5)","4 ","1907","19y 79d","19y 135d"
10301,"SK","289","0","Ritchie, Joe","1886-09-26","0","0","7 (2-0-5)","3 ","1909","22y 224d","22y 287d"
1316,"SK","310","0","Matheson, Harry","1891-06-12","174","0","7 (0-0-7)","4 ","1909-1910","18y 70d","19y 27d"
4178,"SK","364","0","Briggs, Bob","1883-11-20","180","0","7 (1-0-6)","7 ","1911","27y 195d","27y 237d"
1169,"SK","365","0","Goddard, Bill","1880-02-24","0","0","7 (1-0-6)","0 ","1911","31y 99d","31y 134d"
1468,"SK","366","23","Taylor, Charlie","1878-12-08","182","89","7 (0-0-7)","1 ","1911-1912","32y 177d","33y 141d"
3243,"SK","418","25","Donald, Bobby","1894-03-10","179","0","7 (3-0-4)","2 ","1914-1915","20y 46d","21y 59d"
10302,"SK","423","19","Chapman, Bert","1891-12-01","177","75","7 (2-1-4)","1 ","1914","22y 152d","22y 264d"
10303,"SK","425","26","Brady, Stan","1887-04-20","173","0","7 (4-0-3)","5 ","1914","27y 40d","27y 103d"
1639,"SK","439","26","Jackson, Percy","1894-04-01","168","64","7 (2-0-5)","3 ","1915","21y 44d","21y 142d"
10304,"SK","458","9","Atkins, Bert","1885-01-17","180","76","7 (3-0-4)","1 ","1918-1919","33y 121d","34y 120d"
10305,"SK","469","19","Ryan, Peter","1891-09-05","177","78","7 (2-0-5)","3 ","1919","27y 254d","27y 324d"
10306,"SK","481","1","Bragg, Albert","1896-08-05","166","0","7 (1-0-6)","6 ","1920","23y 270d","24y 9d"
10307,"SK","491","3","Kelly, Paddy","1896-02-08","174","0","7 (1-0-6)","0 ","1920","24y 104d","24y 181d"
1423,"SK","523","1","Robbins, George","1903-09-12","173","71","7 (3-0-4)","6 ","1921-1922 1924","17y 349d","20y 262d"
10308,"SK","534","28","Ward, Bill","1901-03-30","0","0","7 (4-0-3)","4 ","1922-1923","21y 72d","22y 99d"
10309,"SK","537","20","Lamplough, Orville","1897-03-13","177","0","7 (3-0-4)","6 ","1922-1923","25y 173d","26y 95d"
10310,"SK","577","5","Rae, Bruce","1900-01-23","0","0","7 (2-0-5)","4 ","1925-1926","25y 197d","26y 203d"
10311,"SK","601","22","Forty, Jack","1906-03-07","177","77","7 (2-0-5)","1 ","1927","21y 61d","21y 103d"
5837,"SK","658","32","Williamson, Jim","1909-01-11","178","76","7 (2-0-5)","0 ","1931-1932","22y 223d","23y 187d"
10312,"SK","685","11","Schlitz, George","1909-08-11","180","0","7 (3-0-4)","1 ","1933","23y 310d","24y 22d"
10313,"SK","700","33","Paez, Bill","1912-02-12","175","68","7 (5-0-2)","1 ","1934","22y 96d","22y 173d"
10314,"SK","708","0","Garbutt, Joe","1903-09-23","185","79","7 (3-0-4)","0 ","1935","31y 216d","31y 258d"
10315,"SK","722","27","Millard, George","1914-03-11","183","87","7 (4-0-3)","0 ","1936","22y 108d","22y 157d"
10316,"SK","766","27","OHalloran, Kevin","1915-01-17","193","102","7 (6-0-1)","18 ","1939","24y 151d","24y 228d"
5362,"SK","823","17","Nankervis, Vic","1918-11-17","169","73","7 (1-1-5)","6 ","1943","24y 179d","24y 228d"
10317,"SK","851","32","Burns, Les","1920-02-23","178","80","7 (2-0-5)","0 ","1945","25y 64d","25y 134d"
10318,"SK","859","34","Williams, Ron","1917-06-30","174","66","7 (1-0-6)","0 ","1945","27y 337d","28y 35d"
10319,"SK","864","5","Harbour, Charlie","1924-06-20","183","76","7 (1-0-6)","0 ","1945-1946","21y 24d","22y 16d"
10320,"SK","868","26","Kerr, Geoff","1925-04-07","188","83","7 (1-0-6)","2 ","1945 1947","20y 133d","22y 54d"
10321,"SK","891","29","Lundberg, Jim","1921-06-19","178","64","7 (1-1-5)","0 ","1947","25y 311d","26y 16d"
9547,"SK","921","33","Sherman, Peter","1925-06-08","183","83","7 (1-0-6)","3 ","1949","23y 333d","24y 38d"
10322,"SK","922","32","Dean, Greg","1928-10-14","182","78","7 (1-0-6)","1 ","1949-1950","20y 233d","21y 274d"
6493,"SK","958","22","Hartigan, Jack","1928-07-12","173","73","7 (2-0-5)","6 ","1952-1953","24y 35d","25y 48d"
10323,"SK","1006","32","Stephenson, Max","1935-05-07","178","76","7 (2-0-5)","0 ","1955-1957","20y 91d","22y 4d"
10324,"SK","1046","42","Hayes, John","1936-02-27","188","89","7 (0-0-7)","0 ","1958","22y 44d","22y 170d"
10325,"SK","1071","22","Holmes, Gary","1938-01-02","170","73","7 (2-0-5)","2 ","1960-1961","22y 105d","23y 103d"
2137,"SK","1141","37","Pitt, Max","1946-01-04","185","81","7 (5-1-1)","1 ","1968-1969","22y 184d","23y 133d"
10326,"SK","1169","46","George, Ian","1954-04-06","173","73","7 (4-0-3)","4 ","1973-1974","19y 50d","20y 63d"
10327,"SK","1192","6","Greene, Mark","1959-05-08","188","92","7 (2-0-5)","0 ","1976-1977","16y 338d","18y 76d"
10328,"SK","1196","7","Hughes, Rod","1954-06-20","178","73","7 (1-0-6)","3 ","1977","22y 295d","23y 68d"
10329,"SK","1274","23","Melesso, Peter","1961-11-30","191","83","7 (1-0-6)","0 ","1983-1985","21y 125d","23y 146d"
3838,"SK","1289","13","Pirrie, Stephen","1961-03-23","191","92","7 (1-0-6)","0 ","1984","23y 15d","23y 99d"
336,"SK","1307","28","Buckley, Mark","1962-08-25","190","79","7 (2-0-5)","4 ","1985","22y 315d","23y 6d"
1789,"SK","1311","23","Kink, Rene","1956-11-22","183","91","7 (1-0-6)","5 ","1986","29y 129d","29y 260d"
5117,"SK","1340","38","Simpson, Sean","1970-04-16","188","85","7 (1-0-6)","1 ","1988-1990","18y 14d","20y 61d"
6909,"SK","1372","17","Wilson, Brian","1961-09-30","180","82","7 (2-1-4)","16 ","1991","29y 174d","29y 273d"
10330,"SK","1464","41","Campbell, Fred","1979-12-14","175","75","7 (0-0-7)","4 ","2000","20y 110d","20y 180d"
10331,"SK","1588","26","Battle, Josh","1998-09-01","193","89","7 (2-0-5)","8 ","2017-2018","18y 316d","19y 337d"
10332,"SK","1592","30","Phillips, Ed","1998-03-29","187","80","7 (1-0-6)","0 ","2018","20y 44d","20y 113d"
8788,"SK","1594","24","Austin, Logan","1995-07-08","195","85","7 (1-0-6)","0 ","2018","22y 322d","23y 49d"
10333,"SK","11","0","Lowe, Arch","1875-09-04","0","0","6 (0-0-6)","1 ","1897-1898","21y 246d","22y 280d"
10334,"SK","30","0","Stewart, Fred","1875-04-11","170","0","6 (0-0-6)","0 ","1897","22y 69d","22y 104d"
10335,"SK","34","0","Morrison, George","1873-02-01","0","0","6 (0-0-6)","0 ","1897 1899","24y 152d","26y 164d"
10336,"SK","100","0","White, Jack","1876-12-04","171","82","6 (1-0-5)","1 ","1899-1900","22y 237d","23y 243d"
10337,"SK","157","0","Pickering, Bill","1879-06-21","0","0","6 (0-0-6)","1 ","1902","22y 323d","23y"
3206,"SK","175","0","Jackson, Bill","1874-04-13","180","0","6 (2-0-4)","3 ","1903","29y 19d","29y 68d"
10338,"SK","216","0","Johnson, Bill","1882-06-28","0","0","6 (1-0-5)","0 ","1905","22y 319d","23y 38d"
3568,"SK","327","0","Roach, Wally","1885-12-20","0","0","6 (0-0-6)","0 ","1910","24y 152d","24y 229d"
7692,"SK","417","14","Angwin, Bill","1891-03-13","0","0","6 (3-0-3)","1 ","1913-1914","22y 142d","23y 71d"
10339,"SK","432","16","Horsenail, Harry","1892-01-18","160","0","6 (2-0-4)","2 ","1914-1915 1918","22y 223d","26y 120d"
10340,"SK","472","29","Talbot, Bill","1895-03-18","168","0","6 (2-0-4)","3 ","1919","24y 74d","24y 130d"
10341,"SK","474","22","Hair, Ben","1892-09-29","178","79","6 (2-0-4)","3 ","1919","26y 258d","26y 335d"
10342,"SK","478","4","Osborne, Bill","1902-11-04","0","0","6 (1-0-5)","0 ","1919 1921","16y 285d","18y 261d"
6518,"SK","535","10","Officer, Bert","1899-11-15","182","80","6 (3-0-3)","10 ","1922-1924","22y 221d","24y 184d"
10343,"SK","540","22","Sullivan, Gene","1903-05-04","173","0","6 (3-0-3)","1 ","1923","20y 8d","20y 43d"
7895,"SK","548","26","Tampling, Harry","1896-11-22","184","0","6 (2-0-4)","0 ","1924","27y 156d","27y 254d"
10344,"SK","596","36","Lakin, Harry","1897-01-30","183","0","6 (2-0-4)","3 ","1926-1927","29y 189d","30y 90d"
10345,"SK","613","20","Bahen, Con","1909-01-29","178","74","6 (4-0-2)","7 ","1927 1929","18y 189d","20y 186d"
10346,"SK","656","13","McLorinan, Jock","1906-08-31","184","0","6 (2-0-4)","4 ","1931","24y 293d","24y 335d"
10347,"SK","669","18","Green, Billy","1910-01-01","175","74","6 (1-0-5)","9 ","1932-1933","22y 218d","23y 216d"
7108,"SK","716","15","Hooper, Don","1914-04-14","185","86","6 (5-0-1)","1 ","1936-1937","22y 32d","23y 87d"
10348,"SK","734","30","Thoms, Bobby","1909-07-15","184","79","6 (3-0-3)","0 ","1937","27y 318d","27y 360d"
10349,"SK","779","34","Hines, Marcus","1919-11-20","170","71","6 (2-0-4)","2 ","1940-1941","20y 250d","21y 276d"
10350,"SK","808","16","Matthews, Jim","1919-11-07","179","77","6 (4-0-2)","3 ","1942","22y 218d","22y 253d"
10351,"SK","869","5","Darveniza, Trojan","1921-11-30","187","96","6 (0-0-6)","1 ","1946","24y 143d","24y 183d"
10352,"SK","906","14","Murnane, Danny","1926-03-25","188","86","6 (0-0-6)","3 ","1947-1948","21y 158d","22y 72d"
10353,"SK","927","34","Olle, Tim","1926-09-30","189","83","6 (2-0-4)","0 ","1949-1951","22y 317d","24y 259d"
4043,"SK","953","33","Toohey, Jack","1925-04-04","183","76","6 (0-0-6)","0 ","1952","27y 92d","27y 127d"
8115,"SK","978","35","Thornton, Col","1927-05-08","193","89","6 (1-0-5)","3 ","1954","26y 344d","27y 35d"
10354,"SK","983","16","Sabbatucci, Vin","1935-01-12","166","75","6 (2-0-4)","9 ","1954-1955","19y 130d","20y 122d"
10355,"SK","1017","37","King, Bryan","1935-07-27","174","76","6 (0-0-6)","0 ","1956","20y 269d","21y 15d"
10356,"SK","1059","31","Stephens, Phil","1935-07-31","188","86","6 (2-0-4)","2 ","1959","23y 282d","23y 345d"
4623,"SK","1120","39","Austin, Jack","1945-10-15","188","81","6 (3-0-3)","5 ","1966","20y 241d","20y 281d"
10357,"SK","1161","39","Lanyon, Mike","1951-04-06","178","73","6 (4-0-2)","4 ","1972","21y 9d","21y 93d"
755,"SK","1180","38","Chandler, Neil","1949-05-06","185","83","6 (2-0-4)","3 ","1974","25y 40d","25y 75d"
10358,"SK","1199","21","Carlon, Mark","1953-10-18","185","83","6 (1-0-5)","1 ","1977","23y 201d","23y 299d"
10359,"SK","1230","44","Clarke, Eric","1957-02-16","183","80","6 (1-1-4)","6 ","1980","23y 70d","23y 196d"
10360,"SK","1243","51","Vane, Matt","1961-02-22","193","86","6 (1-0-5)","1 ","1980","19y 127d","19y 176d"
10361,"SK","1267","56","Hassell, Allan","1958-05-11","188","89","6 (1-0-5)","0 ","1982","24y 32d","24y 109d"
1228,"SK","1288","22","Sharp, Greg","1959-07-28","192","88","6 (1-0-5)","1 ","1984","24y 247d","25y"
10362,"SK","1293","47","Jenkin, Alan","1962-12-10","173","75","6 (2-0-4)","4 ","1984","21y 147d","21y 182d"
10363,"SK","1295","16","Riggs, Jon","1962-11-14","183","73","6 (1-0-5)","1 ","1984-1985","21y 264d","22y 150d"
3252,"SK","1374","11","Antrobus, Tony","1962-04-08","174","72","6 (2-1-3)","5 ","1991","28y 364d","29y 110d"
7162,"SK","1376","58","Hilton, Jeff","1972-05-27","183","87","6 (4-0-2)","6 ","1991-1992","19y 5d","20y 45d"
3083,"SK","1381","19","Clark, Steven","1961-05-15","173","76","6 (3-0-3)","7 ","1992","30y 312d","30y 346d"
4089,"SK","1405","15","Strooper, David","1968-02-25","191","81","6 (1-0-5)","3 ","1994","26y 29d","26y 113d"
10364,"SK","1415","39","Shaw, Clinton","1976-05-05","181","75","6 (1-1-4)","0 ","1994","18y 51d","18y 86d"
10365,"SK","1430","42","McLean, Andrew","1973-07-18","193","94","6 (2-0-4)","1 ","1996","22y 256d","22y 361d"
42,"SK","1533","29","Lynch, Tom","1990-09-15","191","88","6 (4-0-2)","4 ","2010-2011","19y 318d","20y 340d"
10366,"SK","42","0","Archer, Artie","1871-10-25","169","0","5 (0-0-5)","0 ","1898","26y 201d","26y 236d"
10367,"SK","47","0","Lyons, Horrie","1876-08-04","0","0","5 (0-0-5)","1 ","1898","21y 283d","21y 304d"
1456,"SK","87","0","Raff, Charles","1878-10-09","0","0","5 (0-0-5)","0 ","1899","20y 223d","20y 251d"
10368,"SK","144","0","Carr, Tommy","1882-04-15","0","0","5 (1-0-4)","0 ","1901","19y 75d","19y 131d"
10369,"SK","239","0","Williamson, Ern","1880-05-26","184","0","5 (0-0-5)","0 ","1906","25y 351d","26y 63d"
1518,"SK","288","0","Pearce, Horrie","1886-07-02","179","0","5 (0-0-5)","2 ","1909","22y 310d","23y 29d"
10370,"SK","318","0","Sheehan, Stan","1886-09-08","180","80","5 (0-0-5)","1 ","1910","23y 234d","23y 271d"
